2017-03-10T11:57:41.573129	MODE: Active	dir	Server msg: 421 Service not available. User needs authentication
2017-03-10T11:57:47.834660	MODE: Active	login u p	Server msg: 230 User logged in, proceed. 
2017-03-10T11:57:47.837154	MODE: Active	type i	Server msg: 200 The requested action has been successfully completed.
2017-03-10T12:55:10.710557	MODE: Active	dir	Server msg: 421 Service not available. User needs authentication
2017-03-10T12:55:16.535675	MODE: Active	login u p	Server msg: 230 User logged in, proceed. 
2017-03-10T12:55:16.537476	MODE: Active	type i	Server msg: 200 The requested action has been successfully completed.
2017-03-10T12:56:48.790828	MODE: Active	login u p	Server msg: 230 User logged in, proceed. 
2017-03-10T12:56:48.792635	MODE: Active	type i	Server msg: 200 The requested action has been successfully completed.
2017-03-10T12:58:12.661285	MODE: Active	login u p	Server msg: 230 User logged in, proceed. 
2017-03-10T12:58:12.663733	MODE: Active	type i	Server msg: 200 The requested action has been successfully completed.
2017-03-10T13:11:14.330647	MODE: Active	dir	Server msg: 421 Service not available. User needs authentication
2017-03-10T13:11:34.945605	MODE: Active	dir u p	Server msg: 421 Service not available. User needs authentication
2017-03-10T13:11:39.887082	MODE: Active	login u p	Server msg: 230 User logged in, proceed. 
2017-03-10T13:11:41.779274	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-10T13:11:47.498489	MODE: Active	user u p	Server msg: 230 User logged in, proceed. 
2017-03-10T13:11:56.851356	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-10T13:12:04.197284	MODE: Active	cd ..	Server msg: 550 Requested action not taken. : not accessible path ..
2017-03-10T13:12:27.880483	MODE: Active	cd test_file_source	Server msg: 250 Requested file action okay, completed.
2017-03-10T13:12:30.307806	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-10T13:12:33.503899	MODE: Active	cd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T17:49:00.923275	User : admin	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T17:49:01.126529	User : admin	MODE: Active	cwd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T17:49:01.329697	User : admin	MODE: Active	cwd emma	Server msg: 250 Requested file action okay, completed.
2017-03-12T17:49:01.554349	User : admin	MODE: Active	ls	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T17:49:01.758079	User : admin	MODE: Active	cwd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T17:49:01.962385	User : admin	MODE: Active	cwd ronny	Server msg: 250 Requested file action okay, completed.
2017-03-12T17:49:02.190994	User : admin	MODE: Active	list	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T17:49:02.396283	User : admin	MODE: Active	cwd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T17:49:02.599008	User : admin	MODE: Active	logout	Server msg: 231 User logged out; service terminated.
2017-03-12T17:49:02.802035	User : juan	MODE: Active	login juan juan1234	Server msg: 230 User logged in, proceed. 
2017-03-12T17:49:03.026882	User : juan	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T17:49:03.231662	User : juan	MODE: Active	logout	Server msg: 231 User logged out; service terminated.
2017-03-12T17:49:03.441301	User : juan	MODE: Active	login luis luispass	Server msg: 421 Service not available. Your account is not accessible, please contact the administrator
2017-03-12T17:49:03.642735	User : juan	MODE: Active	dir	Server msg: 421 Service not available. User needs authentication
2017-03-12T17:49:03.849142	User : maria	MODE: Active	login maria mypass	Server msg: 230 User logged in, proceed. 
2017-03-12T17:49:04.070656	User : maria	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T17:49:04.280964	User : maria	MODE: Active	user emma em12345	Server msg: 421 Service not available. Your account is not accessible, please contact the administrator
2017-03-12T17:49:04.505071	User : maria	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T17:49:04.715428	User : jenny	MODE: Active	login jenny jpass1234	Server msg: 230 User logged in, proceed. 
2017-03-12T17:49:04.936416	User : jenny	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T17:49:05.145570	User : admin	MODE: Active	login admin admin1234	Server msg: 230 User logged in, proceed. 
2017-03-12T17:49:05.386612	User : admin	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:35:48.093848	User : admin	MODE: Active	login admin admin1234	Server msg: 230 User logged in, proceed. 
2017-03-12T18:35:48.297079	User : admin	MODE: Active	mkdir juan/birds	Server msg: 257 Directory created.
2017-03-12T18:35:48.499476	User : admin	MODE: Active	mkd juan/pics	Server msg: 257 Directory created.
2017-03-12T18:35:48.702326	User : admin	MODE: Active	mkd juan/docs	Server msg: 257 Directory created.
2017-03-12T18:35:48.905841	User : admin	MODE: Active	mkd luis/docs	Server msg: 257 Directory created.
2017-03-12T18:35:49.109377	User : admin	MODE: Active	mkd jenny/pics	Server msg: 257 Directory created.
2017-03-12T18:35:49.312847	User : admin	MODE: Active	mkdir maria/pets	Server msg: 257 Directory created.
2017-03-12T18:35:49.516057	User : admin	MODE: Active	mkdir maria/photos	Server msg: 257 Directory created.
2017-03-12T18:35:49.719116	User : admin	MODE: Active	mkd maria/school	Server msg: 257 Directory created.
2017-03-12T18:35:49.922296	User : admin	MODE: Active	mkd emma/school	Server msg: 257 Directory created.
2017-03-12T18:35:50.125690	User : admin	MODE: Active	mkdir ronny/docs	Server msg: 257 Directory created.
2017-03-12T18:35:50.328900	User : admin	MODE: Active	mkd ronny/photos	Server msg: 257 Directory created.
2017-03-12T18:35:50.535098	User : admin	MODE: Active	copy test_file_source/bird.jpg juan/birds/bird.jpg	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:50.740015	User : admin	MODE: Active	copy test_file_source/hoot.jpg jenny/pics/hoot.jpg	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:50.948716	User : admin	MODE: Active	copy test_file_source/putty.exe emma/school/putty.exe	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:51.152946	User : admin	MODE: Active	copy test_file_source/lorem.txt emma/school/lorem.txt	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:51.358744	User : admin	MODE: Active	copy test_file_source/panda.jpg luis/docs/panda.jpg	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:51.563244	User : admin	MODE: Active	copy test_file_source/landscape.jpg juan/birds/landscape.jpg	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:51.771178	User : admin	MODE: Active	copy test_file_source/putty.exe maria/school/putty.exe	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:51.976837	User : admin	MODE: Active	copy test_file_source/byebeard.jpg ronny/photos/byebeard.jpg	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:52.178667	User : admin	MODE: Active	cd juan	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:52.396016	User : admin	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:35:52.597745	User : admin	MODE: Active	cd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:52.799349	User : admin	MODE: Active	cwd maria	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:53.015583	User : admin	MODE: Active	ls	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:35:53.217534	User : admin	MODE: Active	cwd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:53.419444	User : admin	MODE: Active	cwd jenny	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:53.634049	User : admin	MODE: Active	ls	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:35:53.835980	User : admin	MODE: Active	cwd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:54.037938	User : admin	MODE: Active	cwd luis	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:54.252360	User : admin	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:35:54.454712	User : admin	MODE: Active	cwd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:54.656604	User : admin	MODE: Active	cwd emma	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:54.870539	User : admin	MODE: Active	ls	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:35:55.072810	User : admin	MODE: Active	cwd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:55.274783	User : admin	MODE: Active	cwd ronny	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:55.488872	User : admin	MODE: Active	list	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:35:55.690676	User : admin	MODE: Active	cwd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:55.894033	User : admin	MODE: Active	move juan/birds/bird.jpg maria/pets/bird.jpg	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:56.097045	User : admin	MODE: Active	mv ronny/photos/byebeard.jpg maria/pets/byebeard.jpg	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:56.299852	User : admin	MODE: Active	move jenny/pics/hoot.jpg maria/pets/hoot.jpg	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:56.503063	User : admin	MODE: Active	move luis/docs/panda.jpg maria/pets/panda.jpg	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:56.706423	User : admin	MODE: Active	move emma/school/putty.exe maria/school/putty.exe	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:56.909531	User : admin	MODE: Active	move emma/school/lorem.txt maria/school/lorem.txt	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:57.112524	User : admin	MODE: Active	mv juan/birds/landscape.jpg maria/photos/landscape.jpg	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:35:57.314271	User : admin	MODE: Active	logout	Server msg: 231 User logged out; service terminated.
2017-03-12T18:35:57.517270	User : juan	MODE: Active	login juan juan1234	Server msg: 230 User logged in, proceed. 
2017-03-12T18:35:57.729357	User : juan	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:35:57.931369	User : juan	MODE: Active	logout	Server msg: 231 User logged out; service terminated.
2017-03-12T18:35:58.134307	User : juan	MODE: Active	login luis luispass	Server msg: 421 Service not available. Your account is not accessible, please contact the administrator
2017-03-12T18:35:58.335722	User : juan	MODE: Active	dir	Server msg: 421 Service not available. User needs authentication
2017-03-12T18:35:58.538908	User : maria	MODE: Active	login maria mypass	Server msg: 230 User logged in, proceed. 
2017-03-12T18:35:58.750001	User : maria	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:35:58.952727	User : maria	MODE: Active	user emma em12345	Server msg: 421 Service not available. Your account is not accessible, please contact the administrator
2017-03-12T18:35:59.161726	User : maria	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:35:59.364683	User : jenny	MODE: Active	login jenny jpass1234	Server msg: 230 User logged in, proceed. 
2017-03-12T18:35:59.576749	User : jenny	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:35:59.779652	User : admin	MODE: Active	login admin admin1234	Server msg: 230 User logged in, proceed. 
2017-03-12T18:35:59.994428	User : admin	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:36:15.820692	User : admin	MODE: Active	login admin admin1234	Server msg: 230 User logged in, proceed. 
2017-03-12T18:36:16.022695	User : admin	MODE: Active	cd juan	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:16.224456	User : admin	MODE: Active	rmdir birds	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:16.426248	User : admin	MODE: Active	rmd pics	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:16.627792	User : admin	MODE: Active	rmd docs	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:16.829285	User : admin	MODE: Active	cd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:17.030511	User : admin	MODE: Active	cd luis	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:17.232021	User : admin	MODE: Active	rmd docs	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:17.433079	User : admin	MODE: Active	cd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:17.634213	User : admin	MODE: Active	cd jenny	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:17.835931	User : admin	MODE: Active	rmd pics	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:18.037052	User : admin	MODE: Active	cd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:18.238517	User : admin	MODE: Active	rmdir emma/school	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:18.439958	User : admin	MODE: Active	rmd ronny/docs	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:18.641393	User : admin	MODE: Active	rmd ronny/photos	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:18.843007	User : admin	MODE: Active	rm maria/pets/bird.jpg	Server msg: 200 The requested action has been successfully completed.
2017-03-12T18:36:19.044947	User : admin	MODE: Active	delete maria/school/putty.exe	Server msg: 200 The requested action has been successfully completed.
2017-03-12T18:36:19.246642	User : admin	MODE: Active	remove maria/school/lorem.txt	Server msg: 200 The requested action has been successfully completed.
2017-03-12T18:36:19.448453	User : admin	MODE: Active	remove maria/photos/landscape.jpg	Server msg: 200 The requested action has been successfully completed.
2017-03-12T18:36:19.650104	User : admin	MODE: Active	rm maria/pets/byebeard.jpg	Server msg: 200 The requested action has been successfully completed.
2017-03-12T18:36:19.851636	User : admin	MODE: Active	delete maria/pets/hoot.jpg	Server msg: 200 The requested action has been successfully completed.
2017-03-12T18:36:20.053294	User : admin	MODE: Active	rm maria/pets/panda.jpg	Server msg: 200 The requested action has been successfully completed.
2017-03-12T18:36:20.254346	User : admin	MODE: Active	cd maria	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:20.455901	User : admin	MODE: Active	rmdir pets	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:20.657412	User : admin	MODE: Active	rmdir photos	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:20.858788	User : admin	MODE: Active	rmdir school	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:21.059854	User : admin	MODE: Active	cd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:21.261287	User : admin	MODE: Active	cd juan	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:21.469483	User : admin	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:36:21.670788	User : admin	MODE: Active	cd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:21.872072	User : admin	MODE: Active	cwd maria	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:22.080523	User : admin	MODE: Active	ls	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:36:22.281727	User : admin	MODE: Active	cwd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:22.483073	User : admin	MODE: Active	cwd jenny	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:22.691478	User : admin	MODE: Active	ls	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:36:22.892463	User : admin	MODE: Active	cwd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:23.094213	User : admin	MODE: Active	cwd luis	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:23.302874	User : admin	MODE: Active	dir	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:36:23.504056	User : admin	MODE: Active	cwd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:23.705577	User : admin	MODE: Active	cwd emma	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:23.913573	User : admin	MODE: Active	ls	Server msg: 226 Closing data connection. Requested file action successful
2017-03-12T18:36:24.114735	User : admin	MODE: Active	cwd ..	Server msg: 250 Requested file action okay, completed.
2017-03-12T18:36:24.316176	User : admin	MODE: Active	cwd ronny	Server msg: 250 Requested file action okay, completed.
